date,appointments_x,unique_patients,unique_doctors,avg_complexity,doctor_load,estimated_wait_minutes,day_of_week_x,appointments_y,booked_doctors,scheduled_doctors,available_doctors,on_leave_doctors,total_doctors,workload_score_x,doctor_utilization_rate,day_of_week_y,appointments,workload_score_y,scheduled_nurses,assigned_nurses,available_nurses,on_leave_nurses,total_nurses,nurse_utilization_rate,total_beds,occupied_beds,available_beds,reserved_beds,bed_occupancy_rate
2023-05-31,20,20,7,1.535,2.86,55.5,Wednesday,20,5,8,7,0,23,30.4,0.625,Wednesday,20,34.0,21,21,0,1,36,1.0,48,31,17,4,0.646
2023-06-01,31,31,10,1.2354838709677418,3.1,52.8,Thursday,31,8,12,10,2,23,45.5,0.667,Thursday,31,51.4,25,25,0,2,36,1.0,48,29,19,3,0.604
2023-06-02,32,32,10,1.5125,3.2,60.8,Friday,32,8,11,9,1,23,46.7,0.727,Friday,32,53.5,25,25,0,3,36,1.0,48,29,19,3,0.604
2023-06-03,17,17,8,1.3470588235294116,2.12,51.2,Saturday,17,5,8,7,1,23,23.8,0.625,Saturday,17,26.4,20,18,2,2,36,0.9,48,31,17,2,0.646
2023-06-04,13,13,7,1.1384615384615384,1.86,41.3,Sunday,13,4,9,8,2,23,18.9,0.444,Sunday,13,18.5,17,12,5,3,36,0.706,48,31,17,4,0.646
2023-06-05,14,14,8,1.3857142857142857,1.75,33.3,Monday,14,4,10,9,2,23,20.2,0.4,Monday,14,22.2,19,12,7,4,36,0.632,48,31,17,3,0.646
2023-06-06,14,14,8,1.407142857142857,1.75,43.8,Tuesday,14,4,9,8,2,23,21.0,0.444,Tuesday,14,23.2,18,14,4,3,36,0.778,48,30,18,4,0.625
2023-06-07,22,22,9,1.2954545454545454,2.44,53.6,Wednesday,22,6,10,8,2,23,31.3,0.6,Wednesday,22,35.0,22,22,0,2,36,1.0,48,29,19,3,0.604
2023-06-08,26,26,10,1.3461538461538463,2.6,53.0,Thursday,26,7,11,9,2,23,39.0,0.636,Thursday,26,40.2,24,24,0,4,36,1.0,48,29,19,2,0.604
2023-06-09,18,17,8,1.4,2.25,50.5,Friday,18,5,8,7,0,23,27.0,0.625,Friday,18,32.6,21,20,1,4,36,0.952,48,30,18,3,0.625
2023-06-10,20,20,8,1.435,2.5,48.1,Saturday,20,5,9,8,2,23,27.7,0.556,Saturday,20,33.8,21,19,2,4,36,0.905,48,27,21,2,0.562
2023-06-11,12,12,7,1.3333333333333333,1.71,47.3,Sunday,12,3,8,7,0,23,16.7,0.375,Sunday,12,18.6,19,13,6,1,36,0.684,48,28,20,4,0.583
2023-06-12,24,24,9,1.4166666666666667,2.67,52.3,Monday,24,6,10,8,0,23,35.5,0.6,Monday,24,43.6,23,23,0,4,36,1.0,48,31,17,2,0.646
2023-06-13,13,13,6,1.4076923076923078,2.17,49.3,Tuesday,13,4,9,8,1,23,17.0,0.444,Tuesday,13,17.7,20,14,6,4,36,0.7,48,31,17,3,0.646
2023-06-14,22,22,9,1.3499999999999999,2.44,53.5,Wednesday,22,6,10,8,0,23,32.4,0.6,Wednesday,22,33.3,21,21,0,4,36,1.0,48,29,19,2,0.604
2023-06-15,37,37,12,1.445945945945946,3.08,57.6,Thursday,37,10,12,9,0,23,52.2,0.833,Thursday,37,60.9,26,26,0,3,36,1.0,48,30,18,4,0.625
2023-06-16,23,23,9,1.4434782608695653,2.56,53.7,Friday,23,6,10,8,2,23,33.5,0.6,Friday,23,38.2,23,20,3,2,36,0.87,48,27,21,3,0.562
2023-06-17,14,14,7,1.3714285714285714,2.0,43.8,Saturday,14,4,9,8,1,23,25.0,0.444,Saturday,14,19.8,18,16,2,3,36,0.889,48,28,20,3,0.583
2023-06-18,12,12,8,1.4583333333333333,1.5,39.6,Sunday,12,3,9,8,2,23,16.6,0.333,Sunday,12,20.1,16,13,3,3,36,0.812,48,31,17,3,0.646
2023-06-19,21,21,9,1.5666666666666667,2.33,49.2,Monday,21,6,10,9,2,23,31.9,0.6,Monday,21,32.3,22,20,2,4,36,0.909,48,32,16,2,0.667
2023-06-20,31,31,10,1.4548387096774194,3.1,59.8,Tuesday,31,8,12,10,1,23,43.8,0.667,Tuesday,31,47.5,24,24,0,2,36,1.0,48,32,16,3,0.667
2023-06-21,18,18,9,1.3944444444444446,2.0,37.4,Wednesday,18,5,10,9,1,23,25.6,0.5,Wednesday,18,30.7,19,18,1,3,36,0.947,48,31,17,2,0.646
2023-06-22,15,15,7,1.2333333333333334,2.14,43.9,Thursday,15,4,9,8,2,23,23.4,0.444,Thursday,15,22.7,20,15,5,4,36,0.75,48,30,18,2,0.625
2023-06-23,22,22,7,1.3454545454545455,3.14,50.4,Friday,22,6,10,8,0,23,29.2,0.6,Friday,22,35.8,23,22,1,4,36,0.957,48,30,18,2,0.625
2023-06-24,21,21,8,1.438095238095238,2.62,53.2,Saturday,21,6,11,10,2,23,26.9,0.545,Saturday,21,30.9,19,19,0,1,36,1.0,48,27,21,2,0.562
2023-06-25,8,8,5,1.65,1.6,38.6,Sunday,8,2,7,7,2,23,10.5,0.286,Sunday,8,8.4,18,7,11,4,36,0.389,48,30,18,2,0.625
2023-06-26,38,38,12,1.3499999999999999,3.17,51.5,Monday,38,10,12,9,0,23,53.1,0.833,Monday,38,55.8,24,24,0,1,36,1.0,48,32,16,3,0.667
2023-06-27,21,21,8,1.3571428571428572,2.62,47.9,Tuesday,21,6,9,8,0,23,31.7,0.667,Tuesday,21,34.8,21,21,0,4,36,1.0,48,32,16,2,0.667
2023-06-28,18,18,7,1.2944444444444445,2.57,50.5,Wednesday,18,5,9,8,2,23,25.2,0.556,Wednesday,18,27.3,22,19,3,1,36,0.864,48,28,20,2,0.583
2023-06-29,20,20,8,1.3199999999999998,2.5,52.1,Thursday,20,5,9,8,2,23,26.7,0.556,Thursday,20,30.8,20,20,0,1,36,1.0,48,28,20,2,0.583
2023-06-30,18,18,7,1.2555555555555555,2.57,47.5,Friday,18,5,11,10,2,23,25.6,0.455,Friday,18,27.7,20,20,0,3,36,1.0,48,32,16,2,0.667
2023-07-01,8,8,4,1.65,2.0,46.9,Saturday,8,2,8,8,0,23,12.7,0.25,Saturday,8,11.4,18,7,11,3,36,0.389,48,26,22,3,0.542
2023-07-02,9,9,6,1.3333333333333333,1.5,46.2,Sunday,9,3,8,8,2,23,11.5,0.375,Sunday,9,14.4,15,9,6,3,36,0.6,48,28,20,2,0.583
2023-07-03,13,13,7,1.3076923076923077,1.86,42.1,Monday,13,4,9,8,2,23,17.7,0.444,Monday,13,23.0,18,14,4,2,36,0.778,48,32,16,2,0.667
2023-07-04,27,27,10,1.3814814814814813,2.7,54.1,Tuesday,27,7,11,9,2,23,40.0,0.636,Tuesday,27,40.5,23,23,0,1,36,1.0,48,31,17,4,0.646
2023-07-05,30,30,9,1.3900000000000001,3.33,65.4,Wednesday,30,8,11,9,1,23,42.0,0.727,Wednesday,30,46.7,26,26,0,3,36,1.0,48,28,20,2,0.583
2023-07-06,22,22,10,1.3727272727272728,2.2,48.6,Thursday,22,6,10,8,1,23,34.4,0.6,Thursday,22,37.2,20,20,0,3,36,1.0,48,29,19,2,0.604
2023-07-07,14,14,6,1.3,2.33,50.7,Friday,14,4,6,5,1,23,20.0,0.667,Friday,14,20.1,18,16,2,3,36,0.889,48,30,18,2,0.625
2023-07-08,12,12,7,1.2833333333333334,1.71,47.6,Saturday,12,3,9,8,0,23,17.9,0.333,Saturday,12,18.0,17,13,4,2,36,0.765,48,29,19,2,0.604
2023-07-09,10,10,6,1.3800000000000001,1.67,54.2,Sunday,10,3,8,8,1,23,13.4,0.375,Sunday,10,16.0,16,11,5,4,36,0.688,48,34,14,2,0.708
2023-07-10,34,34,12,1.3529411764705883,2.83,58.5,Monday,34,9,12,9,0,23,49.4,0.75,Monday,34,53.2,26,26,0,4,36,1.0,48,32,16,3,0.667
2023-07-11,27,27,10,1.4814814814814814,2.7,62.0,Tuesday,27,7,12,10,0,23,41.7,0.583,Tuesday,27,40.2,23,23,0,1,36,1.0,48,33,15,4,0.688
2023-07-12,16,16,8,1.64375,2.0,43.2,Wednesday,16,4,9,8,0,23,25.2,0.444,Wednesday,16,23.8,19,15,4,1,36,0.789,48,27,21,3,0.562
2023-07-13,16,16,7,1.4124999999999999,2.29,53.5,Thursday,16,4,10,9,1,23,23.0,0.4,Thursday,16,25.4,19,17,2,1,36,0.895,48,29,19,3,0.604
2023-07-14,16,16,6,1.35,2.67,53.7,Friday,16,4,8,7,0,23,21.2,0.5,Friday,16,25.1,19,13,6,1,36,0.684,48,26,22,2,0.542
2023-07-15,13,13,7,1.5461538461538462,1.86,50.8,Saturday,13,4,9,8,2,23,18.7,0.444,Saturday,13,20.8,18,11,7,3,36,0.611,48,30,18,3,0.625
2023-07-16,8,8,6,1.25,1.33,43.7,Sunday,8,2,8,8,2,23,7.9,0.25,Sunday,8,14.0,15,10,5,3,36,0.667,48,26,22,3,0.542
2023-07-17,21,21,8,1.4285714285714286,2.62,53.0,Monday,21,6,9,8,2,23,31.4,0.667,Monday,21,37.0,21,21,0,2,36,1.0,48,29,19,3,0.604
2023-07-18,18,17,9,1.4,2.0,44.2,Tuesday,18,5,9,8,0,23,24.6,0.556,Tuesday,18,29.7,20,18,2,3,36,0.9,48,33,15,2,0.688
2023-07-19,11,11,7,1.2818181818181817,1.57,37.1,Wednesday,11,3,10,9,0,23,15.8,0.3,Wednesday,11,20.2,17,10,7,4,36,0.588,48,30,18,2,0.625
2023-07-20,20,20,9,1.455,2.22,49.0,Thursday,20,5,10,9,1,23,28.7,0.5,Thursday,20,31.4,21,19,2,4,36,0.905,48,31,17,3,0.646
2023-07-21,19,19,9,1.4105263157894736,2.11,42.2,Friday,19,5,11,10,2,23,29.0,0.455,Friday,19,28.8,21,20,1,2,36,0.952,48,30,18,2,0.625
2023-07-22,12,12,6,1.2833333333333334,2.0,45.8,Saturday,12,3,8,7,0,23,17.5,0.375,Saturday,12,20.1,17,12,5,3,36,0.706,48,30,18,4,0.625
2023-07-23,15,15,6,1.2866666666666666,2.5,54.3,Sunday,15,4,10,9,2,23,21.5,0.4,Sunday,15,22.7,19,18,1,3,36,0.947,48,30,18,2,0.625
2023-07-24,26,26,8,1.330769230769231,3.25,55.0,Monday,26,7,10,8,1,23,39.9,0.7,Monday,26,42.3,25,25,0,4,36,1.0,48,32,16,4,0.667
2023-07-25,24,24,9,1.4875,2.67,47.6,Tuesday,24,6,11,9,2,23,36.1,0.545,Tuesday,24,39.9,25,25,0,4,36,1.0,48,31,17,2,0.646
2023-07-26,26,26,11,1.3846153846153846,2.36,53.8,Wednesday,26,7,11,9,0,23,36.5,0.636,Wednesday,26,40.9,21,21,0,2,36,1.0,48,30,18,3,0.625
2023-07-27,18,18,9,1.3055555555555556,2.0,40.6,Thursday,18,5,10,9,1,23,26.9,0.5,Thursday,18,28.4,19,18,1,4,36,0.947,48,30,18,3,0.625
2023-07-28,15,15,9,1.1733333333333333,1.67,39.6,Friday,15,4,9,8,1,23,21.1,0.444,Friday,15,23.5,18,16,2,2,36,0.889,48,28,20,3,0.583
2023-07-29,14,14,8,1.592857142857143,1.75,42.9,Saturday,14,4,8,7,0,23,19.6,0.5,Saturday,14,21.4,20,14,6,4,36,0.7,48,30,18,2,0.625
2023-07-30,9,9,5,1.3555555555555554,1.8,44.1,Sunday,9,3,9,9,2,23,11.7,0.333,Sunday,9,12.7,17,9,8,4,36,0.529,48,29,19,3,0.604
2023-07-31,26,26,10,1.7538461538461538,2.6,53.9,Monday,26,7,12,10,2,23,36.3,0.583,Monday,26,41.0,23,23,0,4,36,1.0,48,31,17,2,0.646
2023-08-01,18,18,9,1.3333333333333333,2.0,46.8,Tuesday,18,5,9,8,1,23,24.9,0.556,Tuesday,18,28.7,22,21,1,1,36,0.955,48,30,18,2,0.625
2023-08-02,15,14,5,1.5066666666666668,3.0,55.0,Wednesday,15,4,8,7,1,23,20.3,0.5,Wednesday,15,20.1,19,16,3,1,36,0.842,48,29,19,2,0.604
2023-08-03,22,22,10,1.5272727272727273,2.2,45.3,Thursday,22,6,11,9,1,23,32.3,0.545,Thursday,22,34.9,22,22,0,4,36,1.0,48,31,17,3,0.646
2023-08-04,21,20,9,1.4047619047619047,2.33,50.9,Friday,21,6,10,9,1,23,29.6,0.6,Friday,21,33.3,22,22,0,1,36,1.0,48,33,15,2,0.688
2023-08-05,13,13,9,1.5538461538461539,1.44,34.8,Saturday,13,4,9,8,1,23,19.8,0.444,Saturday,13,17.4,18,15,3,1,36,0.833,48,27,21,2,0.562
2023-08-06,11,11,6,1.2909090909090908,1.83,51.0,Sunday,11,3,9,8,2,23,15.5,0.333,Sunday,11,18.9,19,11,8,2,36,0.579,48,28,20,2,0.583
2023-08-07,34,33,11,1.4676470588235293,3.09,57.4,Monday,34,9,11,8,1,23,50.9,0.818,Monday,34,56.2,24,24,0,2,36,1.0,48,29,19,2,0.604
2023-08-08,17,17,7,1.5588235294117647,2.43,53.6,Tuesday,17,5,9,8,0,23,23.0,0.556,Tuesday,17,28.6,21,18,3,1,36,0.857,48,32,16,2,0.667
2023-08-09,19,19,9,1.4157894736842105,2.11,58.2,Wednesday,19,5,10,9,1,23,24.5,0.5,Wednesday,19,28.0,20,20,0,1,36,1.0,48,29,19,2,0.604
2023-08-10,18,18,9,1.3722222222222222,2.0,46.0,Thursday,18,5,11,10,2,23,26.3,0.455,Thursday,18,32.1,19,19,0,2,36,1.0,48,31,17,2,0.646
2023-08-11,14,14,7,1.4928571428571427,2.0,45.0,Friday,14,4,9,8,1,23,22.3,0.444,Friday,14,21.6,17,15,2,3,36,0.882,48,28,20,3,0.583
2023-08-12,12,12,6,1.3333333333333333,2.0,46.3,Saturday,12,3,8,7,0,23,17.1,0.375,Saturday,12,18.7,17,14,3,3,36,0.824,48,28,20,2,0.583
2023-08-13,11,11,5,1.4090909090909092,2.2,51.7,Sunday,11,3,8,7,2,23,16.4,0.375,Sunday,11,16.5,17,11,6,4,36,0.647,48,30,18,2,0.625
2023-08-14,20,20,10,1.6199999999999999,2.0,47.2,Monday,20,5,10,9,2,23,27.5,0.5,Monday,20,31.1,18,18,0,4,36,1.0,48,31,17,3,0.646
2023-08-15,21,21,9,1.6047619047619048,2.33,47.2,Tuesday,21,6,9,8,0,23,32.1,0.667,Tuesday,21,35.6,21,21,0,1,36,1.0,48,31,17,2,0.646
2023-08-16,18,18,8,1.2333333333333334,2.25,45.7,Wednesday,18,5,8,7,2,23,25.9,0.625,Wednesday,18,29.4,19,19,0,3,36,1.0,48,31,17,2,0.646
2023-08-17,18,18,8,1.3277777777777777,2.25,47.5,Thursday,18,5,10,9,2,23,26.6,0.5,Thursday,18,28.3,21,19,2,1,36,0.905,48,31,17,3,0.646
2023-08-18,16,15,8,1.5125,2.0,46.3,Friday,16,4,10,9,2,23,21.8,0.4,Friday,16,25.7,20,18,2,2,36,0.9,48,32,16,3,0.667
2023-08-19,14,14,7,1.4142857142857144,2.0,43.0,Saturday,14,4,9,8,1,23,19.1,0.444,Saturday,14,17.5,18,13,5,2,36,0.722,48,31,17,2,0.646
2023-08-20,8,8,5,1.35,1.6,41.6,Sunday,8,2,8,8,2,23,11.3,0.25,Sunday,8,12.3,16,9,7,3,36,0.562,48,28,20,2,0.583
2023-08-21,23,23,10,1.2608695652173914,2.3,44.2,Monday,23,6,10,8,2,23,32.3,0.6,Monday,23,34.7,21,21,0,2,36,1.0,48,33,15,2,0.688
2023-08-22,33,32,12,1.3272727272727272,2.75,56.6,Tuesday,33,9,12,9,2,23,49.2,0.75,Tuesday,33,51.2,26,26,0,4,36,1.0,48,32,16,3,0.667
2023-08-23,26,26,9,1.35,2.89,56.2,Wednesday,26,7,11,9,1,23,37.2,0.636,Wednesday,26,42.6,22,22,0,2,36,1.0,48,33,15,4,0.688
2023-08-24,22,22,7,1.468181818181818,3.14,68.0,Thursday,22,6,8,6,0,23,32.2,0.75,Thursday,22,35.9,20,20,0,4,36,1.0,48,31,17,2,0.646
2023-08-25,16,16,7,1.45,2.29,47.0,Friday,16,4,9,8,0,23,25.0,0.444,Friday,16,24.0,18,16,2,4,36,0.889,48,30,18,2,0.625
2023-08-26,11,11,6,1.5363636363636362,1.83,41.5,Saturday,11,3,9,8,2,23,16.9,0.333,Saturday,11,18.6,16,12,4,3,36,0.75,48,27,21,2,0.562
2023-08-27,3,3,2,1.1333333333333333,1.5,39.9,Sunday,3,1,7,7,1,23,6.6,0.143,Sunday,3,5.0,15,3,12,1,36,0.2,48,31,17,2,0.646
2023-08-28,25,25,10,1.364,2.5,52.2,Monday,25,7,11,9,2,23,34.4,0.636,Monday,25,41.0,23,23,0,3,36,1.0,48,30,18,3,0.625
2023-08-29,26,26,11,1.2538461538461538,2.36,44.1,Tuesday,26,7,11,9,1,23,38.1,0.636,Tuesday,26,41.2,24,24,0,2,36,1.0,48,30,18,3,0.625
2023-08-30,21,21,10,1.4857142857142858,2.1,50.2,Wednesday,21,6,10,9,1,23,28.0,0.6,Wednesday,21,31.4,22,21,1,2,36,0.955,48,30,18,3,0.625
2023-08-31,11,11,7,1.3727272727272728,1.57,37.9,Thursday,11,3,10,9,0,23,14.6,0.3,Thursday,11,15.9,21,12,9,2,36,0.571,48,30,18,3,0.625
2023-09-01,26,26,12,1.426923076923077,2.17,48.8,Friday,26,7,12,10,1,23,37.6,0.583,Friday,26,41.2,23,23,0,2,36,1.0,48,36,12,3,0.75
2023-09-02,13,13,6,1.4538461538461538,2.17,47.2,Saturday,13,4,9,8,1,23,19.0,0.444,Saturday,13,19.8,18,17,1,2,36,0.944,48,33,15,2,0.688
2023-09-03,11,11,6,1.2272727272727273,1.83,50.8,Sunday,11,3,8,7,0,23,16.3,0.375,Sunday,11,16.9,16,11,5,4,36,0.688,48,30,18,3,0.625
2023-09-04,21,21,6,1.3047619047619048,3.5,57.3,Monday,21,6,8,7,0,23,30.5,0.75,Monday,21,34.8,22,20,2,2,36,0.909,48,36,12,3,0.75
2023-09-05,19,19,9,1.4105263157894736,2.11,48.1,Tuesday,19,5,9,8,1,23,30.9,0.556,Tuesday,19,26.0,20,18,2,2,36,0.9,48,34,14,4,0.708
2023-09-06,22,22,9,1.5,2.44,44.2,Wednesday,22,6,9,7,0,23,31.0,0.667,Wednesday,22,36.0,22,22,0,3,36,1.0,48,33,15,3,0.688
2023-09-07,20,20,9,1.4949999999999999,2.22,46.3,Thursday,20,5,10,9,2,23,27.6,0.5,Thursday,20,33.7,19,19,0,1,36,1.0,48,36,12,2,0.75
2023-09-08,21,21,10,1.5047619047619047,2.1,47.5,Friday,21,6,10,9,1,23,34.1,0.6,Friday,21,33.2,21,20,1,3,36,0.952,48,27,21,2,0.562
2023-09-09,21,21,8,1.3142857142857143,2.62,54.0,Saturday,21,6,11,10,1,23,33.2,0.545,Saturday,21,34.0,21,21,0,4,36,1.0,48,31,17,3,0.646
2023-09-10,16,16,8,1.43125,2.0,45.2,Sunday,16,4,10,9,0,23,24.4,0.4,Sunday,16,26.8,20,16,4,4,36,0.8,48,29,19,2,0.604
2023-09-11,34,33,11,1.3764705882352941,3.09,59.3,Monday,34,9,12,9,1,23,50.7,0.75,Monday,34,54.3,25,25,0,1,36,1.0,48,37,11,2,0.771
2023-09-12,24,24,11,1.4083333333333332,2.18,43.2,Tuesday,24,6,12,10,1,23,34.2,0.5,Tuesday,24,38.6,23,23,0,2,36,1.0,48,37,11,4,0.771
2023-09-13,30,30,10,1.2933333333333332,3.0,54.8,Wednesday,30,8,11,9,1,23,43.2,0.727,Wednesday,30,47.0,26,26,0,1,36,1.0,48,32,16,2,0.667
2023-09-14,19,19,7,1.2052631578947368,2.71,49.9,Thursday,19,5,9,8,0,23,28.2,0.556,Thursday,19,28.1,19,19,0,3,36,1.0,48,32,16,3,0.667
2023-09-15,24,24,9,1.4749999999999999,2.67,53.2,Friday,24,6,10,8,0,23,35.2,0.6,Friday,24,35.4,23,23,0,2,36,1.0,48,31,17,4,0.646
2023-09-16,17,17,8,1.4529411764705882,2.12,47.1,Saturday,17,5,9,8,2,23,23.7,0.556,Saturday,17,28.8,16,16,0,4,36,1.0,48,32,16,3,0.667
2023-09-17,16,16,9,1.275,1.78,46.7,Sunday,16,4,10,9,2,23,24.3,0.4,Sunday,16,24.4,20,16,4,1,36,0.8,48,33,15,4,0.688
2023-09-18,16,16,9,1.33125,1.78,39.7,Monday,16,4,9,8,2,23,27.0,0.444,Monday,16,24.6,17,17,0,4,36,1.0,48,38,10,4,0.792
2023-09-19,35,35,12,1.3742857142857143,2.92,49.4,Tuesday,35,9,12,9,0,23,51.8,0.75,Tuesday,35,53.3,25,25,0,2,36,1.0,48,35,13,3,0.729
2023-09-20,30,30,11,1.3900000000000001,2.73,49.7,Wednesday,30,8,11,9,1,23,46.9,0.727,Wednesday,30,48.0,22,22,0,4,36,1.0,48,36,12,2,0.75
2023-09-21,14,13,8,1.3142857142857143,1.75,41.1,Thursday,14,4,9,8,0,23,21.0,0.444,Thursday,14,24.0,18,14,4,1,36,0.778,48,36,12,2,0.75
2023-09-22,21,21,9,1.5285714285714287,2.33,47.9,Friday,21,6,11,10,2,23,32.1,0.545,Friday,21,30.9,22,21,1,2,36,0.955,48,31,17,3,0.646
2023-09-23,24,24,10,1.3625,2.4,56.3,Saturday,24,6,11,9,0,23,35.3,0.545,Saturday,24,38.9,20,20,0,2,36,1.0,48,35,13,2,0.729
2023-09-24,12,12,7,1.758333333333333,1.71,44.1,Sunday,12,3,10,9,1,23,18.1,0.3,Sunday,12,19.4,18,11,7,4,36,0.611,48,32,16,4,0.667
2023-09-25,32,31,11,1.534375,2.91,63.8,Monday,32,8,11,9,2,23,45.4,0.727,Monday,32,49.2,24,24,0,3,36,1.0,48,38,10,2,0.792
2023-09-26,29,29,11,1.3827586206896552,2.64,50.4,Tuesday,29,8,12,10,2,23,41.0,0.667,Tuesday,29,45.7,26,26,0,4,36,1.0,48,36,12,3,0.75
2023-09-27,29,29,10,1.5344827586206897,2.9,57.6,Wednesday,29,8,10,8,2,23,42.8,0.8,Wednesday,29,45.8,24,24,0,3,36,1.0,48,30,18,4,0.625
2023-09-28,16,16,7,1.375,2.29,48.8,Thursday,16,4,8,7,1,23,24.7,0.5,Thursday,16,25.1,18,18,0,4,36,1.0,48,36,12,3,0.75
2023-09-29,31,31,9,1.3741935483870968,3.44,55.5,Friday,31,8,10,8,0,23,46.4,0.8,Friday,31,51.4,24,24,0,3,36,1.0,48,28,20,2,0.583
2023-09-30,11,11,6,1.4272727272727272,1.83,42.5,Saturday,11,3,9,8,0,23,17.7,0.333,Saturday,11,19.5,20,12,8,3,36,0.6,48,29,19,2,0.604
2023-10-01,11,11,6,1.4090909090909092,1.83,48.0,Sunday,11,3,10,9,0,23,13.7,0.3,Sunday,11,17.1,19,10,9,4,36,0.526,48,35,13,3,0.729
2023-10-02,24,24,9,1.4791666666666667,2.67,44.7,Monday,24,6,10,8,0,23,35.1,0.6,Monday,24,39.3,21,21,0,4,36,1.0,48,31,17,4,0.646
2023-10-03,20,20,9,1.78,2.22,49.9,Tuesday,20,5,9,8,1,23,30.3,0.556,Tuesday,20,30.7,20,20,0,3,36,1.0,48,36,12,3,0.75
2023-10-04,27,27,11,1.3703703703703705,2.45,43.9,Wednesday,27,7,11,9,0,23,35.6,0.636,Wednesday,27,40.6,23,23,0,2,36,1.0,48,34,14,2,0.708
2023-10-05,26,26,11,1.4538461538461538,2.36,53.1,Thursday,26,7,11,9,0,23,38.1,0.636,Thursday,26,41.1,22,22,0,3,36,1.0,48,32,16,2,0.667
2023-10-06,23,23,9,1.4130434782608696,2.56,44.2,Friday,23,6,10,8,1,23,33.4,0.6,Friday,23,36.8,20,20,0,3,36,1.0,48,29,19,4,0.604
2023-10-07,16,16,8,1.4625,2.0,39.7,Saturday,16,4,9,8,2,23,24.2,0.444,Saturday,16,26.1,19,16,3,4,36,0.842,48,34,14,2,0.708
2023-10-08,19,19,9,1.3421052631578947,2.11,45.8,Sunday,19,5,9,8,2,23,26.5,0.556,Sunday,19,29.5,22,21,1,3,36,0.955,48,32,16,3,0.667
2023-10-09,26,26,10,1.5461538461538462,2.6,50.4,Monday,26,7,10,8,0,23,39.4,0.7,Monday,26,43.9,22,22,0,4,36,1.0,48,35,13,3,0.729
2023-10-10,23,23,10,1.317391304347826,2.3,49.7,Tuesday,23,6,11,9,2,23,34.0,0.545,Tuesday,23,37.1,22,22,0,3,36,1.0,48,39,9,2,0.812
2023-10-11,27,27,10,1.4703703703703705,2.7,51.1,Wednesday,27,7,11,9,1,23,39.3,0.636,Wednesday,27,43.4,23,23,0,4,36,1.0,48,32,16,4,0.667
2023-10-12,19,19,8,1.4526315789473685,2.38,41.5,Thursday,19,5,9,8,1,23,27.5,0.556,Thursday,19,28.6,23,19,4,4,36,0.826,48,31,17,2,0.646
2023-10-13,20,20,10,1.6149999999999998,2.0,34.5,Friday,20,5,11,10,1,23,28.7,0.455,Friday,20,33.5,21,20,1,4,36,0.952,48,36,12,3,0.75
2023-10-14,16,16,7,1.36875,2.29,46.8,Saturday,16,4,9,8,2,23,23.5,0.444,Saturday,16,24.5,21,16,5,1,36,0.762,48,31,17,3,0.646
2023-10-15,14,14,9,1.3928571428571428,1.56,51.3,Sunday,14,4,10,9,1,23,19.8,0.4,Sunday,14,24.9,18,18,0,4,36,1.0,48,31,17,2,0.646
2023-10-16,35,35,11,1.457142857142857,3.18,50.5,Monday,35,9,12,9,0,23,51.1,0.75,Monday,35,54.9,25,25,0,2,36,1.0,48,34,14,2,0.708
2023-10-17,29,29,9,1.386206896551724,3.22,65.6,Tuesday,29,8,11,9,1,23,42.1,0.727,Tuesday,29,47.4,24,24,0,4,36,1.0,48,34,14,3,0.708
2023-10-18,33,32,11,1.3696969696969699,3.0,53.1,Wednesday,33,9,11,8,0,23,47.6,0.818,Wednesday,33,57.0,24,24,0,2,36,1.0,48,33,15,3,0.688
2023-10-19,24,24,10,1.4833333333333334,2.4,47.4,Thursday,24,6,12,10,0,23,33.8,0.5,Thursday,24,40.8,22,22,0,2,36,1.0,48,35,13,3,0.729
2023-10-20,30,30,10,1.5266666666666666,3.0,56.7,Friday,30,8,12,10,0,23,44.2,0.667,Friday,30,49.8,25,25,0,3,36,1.0,48,32,16,4,0.667
2023-10-21,14,14,8,1.3214285714285714,1.75,44.5,Saturday,14,4,9,8,0,23,21.9,0.444,Saturday,14,24.0,18,14,4,3,36,0.778,48,32,16,3,0.667
2023-10-22,7,7,6,1.4857142857142855,1.17,37.3,Sunday,7,2,9,9,1,23,12.2,0.222,Sunday,7,9.6,16,9,7,3,36,0.562,48,34,14,2,0.708
2023-10-23,29,29,11,1.5448275862068965,2.64,49.3,Monday,29,8,12,10,0,23,42.6,0.667,Monday,29,46.4,25,25,0,1,36,1.0,48,36,12,3,0.75
2023-10-24,27,27,11,1.4074074074074074,2.45,49.6,Tuesday,27,7,12,10,1,23,40.4,0.583,Tuesday,27,43.5,22,22,0,4,36,1.0,48,33,15,2,0.688
2023-10-25,18,18,7,1.5444444444444445,2.57,49.6,Wednesday,18,5,9,8,0,23,25.4,0.556,Wednesday,18,30.6,21,17,4,2,36,0.81,48,33,15,4,0.688
2023-10-26,25,25,11,1.472,2.27,49.2,Thursday,25,7,11,9,0,23,36.4,0.636,Thursday,25,42.6,22,22,0,4,36,1.0,48,29,19,3,0.604
2023-10-27,21,21,9,1.3857142857142857,2.33,45.6,Friday,21,6,9,8,2,23,30.8,0.667,Friday,21,34.4,21,21,0,2,36,1.0,48,33,15,2,0.688
2023-10-28,12,12,6,1.3083333333333333,2.0,49.8,Saturday,12,3,9,8,0,23,18.4,0.333,Saturday,12,19.6,16,13,3,3,36,0.812,48,33,15,2,0.688
